datalake,engine,query name,conf,latency,benchmark,sf
delta,spark,tpch_0_q1,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3807.0,tpch,10
delta,spark,tpch_0_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,11582.0,tpch,10
delta,spark,tpch_0_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,12929.0,tpch,10
delta,spark,tpch_0_q10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,12451.0,tpch,10
delta,spark,tpch_0_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,10469.0,tpch,10
delta,spark,tpch_0_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,11031.0,tpch,10
delta,spark,tpch_0_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,12146.0,tpch,10
delta,spark,tpch_0_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,12742.0,tpch,10
delta,spark,tpch_0_q10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,10443.0,tpch,10
delta,spark,tpch_0_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,12462.0,tpch,10
delta,spark,tpch_0_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,10804.0,tpch,10
delta,spark,tpch_0_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,12903.0,tpch,10
delta,spark,tpch_0_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,11180.0,tpch,10
delta,spark,tpch_0_q10,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,12927.0,tpch,10
delta,spark,tpch_0_q10,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10905.0,tpch,10
delta,spark,tpch_0_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2128.0,tpch,10
delta,spark,tpch_0_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2046.0,tpch,10
delta,spark,tpch_0_q11,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2279.0,tpch,10
delta,spark,tpch_0_q11,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2000.0,tpch,10
delta,spark,tpch_0_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1944.0,tpch,10
delta,spark,tpch_0_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2164.0,tpch,10
delta,spark,tpch_0_q11,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2189.0,tpch,10
delta,spark,tpch_0_q11,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1892.0,tpch,10
delta,spark,tpch_0_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2187.0,tpch,10
delta,spark,tpch_0_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1909.0,tpch,10
delta,spark,tpch_0_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1987.0,tpch,10
delta,spark,tpch_0_q11,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1887.0,tpch,10
delta,spark,tpch_0_q11,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2168.0,tpch,10
delta,spark,tpch_0_q11,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1867.0,tpch,10
delta,spark,tpch_0_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3556.0,tpch,10
delta,spark,tpch_0_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4001.0,tpch,10
delta,spark,tpch_0_q12,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4918.0,tpch,10
delta,spark,tpch_0_q12,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6756.0,tpch,10
delta,spark,tpch_0_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3084.0,tpch,10
delta,spark,tpch_0_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5166.0,tpch,10
delta,spark,tpch_0_q12,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,4678.0,tpch,10
delta,spark,tpch_0_q12,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3013.0,tpch,10
delta,spark,tpch_0_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,6183.0,tpch,10
delta,spark,tpch_0_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6723.0,tpch,10
delta,spark,tpch_0_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,4922.0,tpch,10
delta,spark,tpch_0_q12,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3068.0,tpch,10
delta,spark,tpch_0_q12,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6686.0,tpch,10
delta,spark,tpch_0_q12,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4242.0,tpch,10
delta,spark,tpch_0_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3837.0,tpch,10
delta,spark,tpch_0_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3847.0,tpch,10
delta,spark,tpch_0_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,4000.0,tpch,10
delta,spark,tpch_0_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3075.0,tpch,10
delta,spark,tpch_0_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3560.0,tpch,10
delta,spark,tpch_0_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3940.0,tpch,10
delta,spark,tpch_0_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3586.0,tpch,10
delta,spark,tpch_0_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3500.0,tpch,10
delta,spark,tpch_0_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4412.0,tpch,10
delta,spark,tpch_0_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3657.0,tpch,10
delta,spark,tpch_0_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3755.0,tpch,10
delta,spark,tpch_0_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3806.0,tpch,10
delta,spark,tpch_0_q13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3765.0,tpch,10
delta,spark,tpch_0_q13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4102.0,tpch,10
delta,spark,tpch_0_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,3129.0,tpch,10
delta,spark,tpch_0_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3162.0,tpch,10
delta,spark,tpch_0_q14,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3959.0,tpch,10
delta,spark,tpch_0_q14,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2990.0,tpch,10
delta,spark,tpch_0_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3051.0,tpch,10
delta,spark,tpch_0_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3533.0,tpch,10
delta,spark,tpch_0_q14,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3874.0,tpch,10
delta,spark,tpch_0_q14,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2998.0,tpch,10
delta,spark,tpch_0_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3557.0,tpch,10
delta,spark,tpch_0_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3105.0,tpch,10
delta,spark,tpch_0_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3965.0,tpch,10
delta,spark,tpch_0_q14,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3170.0,tpch,10
delta,spark,tpch_0_q14,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3644.0,tpch,10
delta,spark,tpch_0_q14,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3048.0,tpch,10
delta,spark,tpch_0_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,5889.0,tpch,10
delta,spark,tpch_0_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5490.0,tpch,10
delta,spark,tpch_0_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5878.0,tpch,10
delta,spark,tpch_0_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5514.0,tpch,10
delta,spark,tpch_0_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,5492.0,tpch,10
delta,spark,tpch_0_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5938.0,tpch,10
delta,spark,tpch_0_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5902.0,tpch,10
delta,spark,tpch_0_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,5529.0,tpch,10
delta,spark,tpch_0_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5889.0,tpch,10
delta,spark,tpch_0_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5489.0,tpch,10
delta,spark,tpch_0_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,6157.0,tpch,10
delta,spark,tpch_0_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5601.0,tpch,10
delta,spark,tpch_0_q15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6024.0,tpch,10
delta,spark,tpch_0_q15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5494.0,tpch,10
delta,spark,tpch_0_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2311.0,tpch,10
delta,spark,tpch_0_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1997.0,tpch,10
delta,spark,tpch_0_q16,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1955.0,tpch,10
delta,spark,tpch_0_q16,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1794.0,tpch,10
delta,spark,tpch_0_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1716.0,tpch,10
delta,spark,tpch_0_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1954.0,tpch,10
delta,spark,tpch_0_q16,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2191.0,tpch,10
delta,spark,tpch_0_q16,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1929.0,tpch,10
delta,spark,tpch_0_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1999.0,tpch,10
delta,spark,tpch_0_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2406.0,tpch,10
delta,spark,tpch_0_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2040.0,tpch,10
delta,spark,tpch_0_q16,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1836.0,tpch,10
delta,spark,tpch_0_q16,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1779.0,tpch,10
delta,spark,tpch_0_q16,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2180.0,tpch,10
delta,spark,tpch_0_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,8355.0,tpch,10
delta,spark,tpch_0_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,7158.0,tpch,10
delta,spark,tpch_0_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,7486.0,tpch,10
delta,spark,tpch_0_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,6966.0,tpch,10
delta,spark,tpch_0_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,7528.0,tpch,10
delta,spark,tpch_0_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7164.0,tpch,10
delta,spark,tpch_0_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,7495.0,tpch,10
delta,spark,tpch_0_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8251.0,tpch,10
delta,spark,tpch_0_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7268.0,tpch,10
delta,spark,tpch_0_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7012.0,tpch,10
delta,spark,tpch_0_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7219.0,tpch,10
delta,spark,tpch_0_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,7198.0,tpch,10
delta,spark,tpch_0_q17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,6673.0,tpch,10
delta,spark,tpch_0_q17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,6136.0,tpch,10
delta,spark,tpch_0_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,6273.0,tpch,10
delta,spark,tpch_0_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9872.0,tpch,10
delta,spark,tpch_0_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,9210.0,tpch,10
delta,spark,tpch_0_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,9940.0,tpch,10
delta,spark,tpch_0_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,9240.0,tpch,10
delta,spark,tpch_0_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5796.0,tpch,10
delta,spark,tpch_0_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,10189.0,tpch,10
delta,spark,tpch_0_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,8723.0,tpch,10
delta,spark,tpch_0_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,7543.0,tpch,10
delta,spark,tpch_0_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,7297.0,tpch,10
delta,spark,tpch_0_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9504.0,tpch,10
delta,spark,tpch_0_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,9966.0,tpch,10
delta,spark,tpch_0_q18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,9249.0,tpch,10
delta,spark,tpch_0_q18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,9097.0,tpch,10
delta,spark,tpch_0_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4126.0,tpch,10
delta,spark,tpch_0_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3261.0,tpch,10
delta,spark,tpch_0_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3973.0,tpch,10
delta,spark,tpch_0_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,3300.0,tpch,10
delta,spark,tpch_0_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,3123.0,tpch,10
delta,spark,tpch_0_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3997.0,tpch,10
delta,spark,tpch_0_q19,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3982.0,tpch,10
delta,spark,tpch_0_q19,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,3581.0,tpch,10
delta,spark,tpch_0_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3795.0,tpch,10
delta,spark,tpch_0_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3349.0,tpch,10
delta,spark,tpch_0_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3780.0,tpch,10
delta,spark,tpch_0_q19,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,3327.0,tpch,10
delta,spark,tpch_0_q19,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3601.0,tpch,10
delta,spark,tpch_0_q19,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3095.0,tpch,10
delta,spark,tpch_0_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2153.0,tpch,10
delta,spark,tpch_0_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2233.0,tpch,10
delta,spark,tpch_0_q2,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,2293.0,tpch,10
delta,spark,tpch_0_q2,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2085.0,tpch,10
delta,spark,tpch_0_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2432.0,tpch,10
delta,spark,tpch_0_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2249.0,tpch,10
delta,spark,tpch_0_q2,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2587.0,tpch,10
delta,spark,tpch_0_q2,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2395.0,tpch,10
delta,spark,tpch_0_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2464.0,tpch,10
delta,spark,tpch_0_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2560.0,tpch,10
delta,spark,tpch_0_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2270.0,tpch,10
delta,spark,tpch_0_q2,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2016.0,tpch,10
delta,spark,tpch_0_q2,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2184.0,tpch,10
delta,spark,tpch_0_q2,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2259.0,tpch,10
delta,spark,tpch_0_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4734.0,tpch,10
delta,spark,tpch_0_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,4705.0,tpch,10
delta,spark,tpch_0_q20,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5271.0,tpch,10
delta,spark,tpch_0_q20,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5234.0,tpch,10
delta,spark,tpch_0_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4446.0,tpch,10
delta,spark,tpch_0_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5052.0,tpch,10
delta,spark,tpch_0_q20,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5243.0,tpch,10
delta,spark,tpch_0_q20,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4288.0,tpch,10
delta,spark,tpch_0_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,4734.0,tpch,10
delta,spark,tpch_0_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5224.0,tpch,10
delta,spark,tpch_0_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5329.0,tpch,10
delta,spark,tpch_0_q20,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5391.0,tpch,10
delta,spark,tpch_0_q20,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5093.0,tpch,10
delta,spark,tpch_0_q20,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,4455.0,tpch,10
delta,spark,tpch_0_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,17707.0,tpch,10
delta,spark,tpch_0_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,15948.0,tpch,10
delta,spark,tpch_0_q21,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,16812.0,tpch,10
delta,spark,tpch_0_q21,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,18656.0,tpch,10
delta,spark,tpch_0_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,18198.0,tpch,10
delta,spark,tpch_0_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,18877.0,tpch,10
delta,spark,tpch_0_q21,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,17048.0,tpch,10
delta,spark,tpch_0_q21,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,16355.0,tpch,10
delta,spark,tpch_0_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,15645.0,tpch,10
delta,spark,tpch_0_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,14286.0,tpch,10
delta,spark,tpch_0_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,21486.0,tpch,10
delta,spark,tpch_0_q21,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,15405.0,tpch,10
delta,spark,tpch_0_q21,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,18321.0,tpch,10
delta,spark,tpch_0_q21,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,18619.0,tpch,10
delta,spark,tpch_0_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1650.0,tpch,10
delta,spark,tpch_0_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1605.0,tpch,10
delta,spark,tpch_0_q22,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1863.0,tpch,10
delta,spark,tpch_0_q22,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1560.0,tpch,10
delta,spark,tpch_0_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1564.0,tpch,10
delta,spark,tpch_0_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1957.0,tpch,10
delta,spark,tpch_0_q22,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1932.0,tpch,10
delta,spark,tpch_0_q22,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1541.0,tpch,10
delta,spark,tpch_0_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1906.0,tpch,10
delta,spark,tpch_0_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1625.0,tpch,10
delta,spark,tpch_0_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2032.0,tpch,10
delta,spark,tpch_0_q22,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1712.0,tpch,10
delta,spark,tpch_0_q22,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2031.0,tpch,10
delta,spark,tpch_0_q22,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1692.0,tpch,10
delta,spark,tpch_0_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4956.0,tpch,10
delta,spark,tpch_0_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,5574.0,tpch,10
delta,spark,tpch_0_q3,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,5260.0,tpch,10
delta,spark,tpch_0_q3,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,5548.0,tpch,10
delta,spark,tpch_0_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,4991.0,tpch,10
delta,spark,tpch_0_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,6020.0,tpch,10
delta,spark,tpch_0_q3,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,5411.0,tpch,10
delta,spark,tpch_0_q3,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,4848.0,tpch,10
delta,spark,tpch_0_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,5932.0,tpch,10
delta,spark,tpch_0_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5999.0,tpch,10
delta,spark,tpch_0_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,5289.0,tpch,10
delta,spark,tpch_0_q3,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,5361.0,tpch,10
delta,spark,tpch_0_q3,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,5156.0,tpch,10
delta,spark,tpch_0_q3,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,5310.0,tpch,10
delta,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1986.0,tpch,10
delta,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2149.0,tpch,10
delta,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3833.0,tpch,10
delta,spark,tpch_0_q4,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2254.0,tpch,10
delta,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2102.0,tpch,10
delta,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2577.0,tpch,10
delta,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2769.0,tpch,10
delta,spark,tpch_0_q4,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2286.0,tpch,10
delta,spark,tpch_0_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2801.0,tpch,10
delta,spark,tpch_0_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2072.0,tpch,10
delta,spark,tpch_0_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2649.0,tpch,10
delta,spark,tpch_0_q4,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2088.0,tpch,10
delta,spark,tpch_0_q4,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2694.0,tpch,10
delta,spark,tpch_0_q4,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,2911.0,tpch,10
delta,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,9029.0,tpch,10
delta,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,9833.0,tpch,10
delta,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,8601.0,tpch,10
delta,spark,tpch_0_q5,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,8782.0,tpch,10
delta,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,8788.0,tpch,10
delta,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8680.0,tpch,10
delta,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,8482.0,tpch,10
delta,spark,tpch_0_q5,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,9130.0,tpch,10
delta,spark,tpch_0_q5,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,9469.0,tpch,10
delta,spark,tpch_0_q5,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,8428.0,tpch,10
delta,spark,tpch_0_q5,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,9612.0,tpch,10
delta,spark,tpch_0_q5,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,8882.0,tpch,10
delta,spark,tpch_0_q5,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,8876.0,tpch,10
delta,spark,tpch_0_q5,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,10259.0,tpch,10
delta,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2295.0,tpch,10
delta,spark,tpch_0_q6,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2166.0,tpch,10
