datalake,engine,query name,conf,latency,benchmark,sf
hudi,presto,tpch_1_q13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,9633.29,tpch,10
hudi,presto,tpch_1_q16,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,17265.46,tpch,10
hudi,presto,tpch_1_q17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,6345.33,tpch,10
hudi,presto,tpch_1_q18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,3410.23,tpch,10
hudi,presto,tpch_1_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,27032.24,tpch,10
hudi,presto,tpch_1_q2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,7044.91,tpch,10
hudi,presto,tpch_1_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,6873.67,tpch,10
hudi,presto,tpch_1_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,3737.32,tpch,10
hudi,presto,tpch_1_q4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,7921.8,tpch,10
hudi,presto,tpch_1_q5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,7073.14,tpch,10
hudi,presto,tpch_1_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,50191.47,tpch,10
hudi,presto,tpch_1_q8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,5237.47,tpch,10
hudi,presto,tpch_1_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,9766.66,tpch,10
hudi,presto,tpch_2_q1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,13385.99,tpch,10
hudi,presto,tpch_2_q11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,6997.19,tpch,10
hudi,presto,tpch_2_q12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,2279.6,tpch,10
hudi,presto,tpch_2_q14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,13918.45,tpch,10
hudi,presto,tpch_2_q19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,4904.63,tpch,10
hudi,presto,tpch_2_q20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,6197.79,tpch,10
hudi,presto,tpch_2_q21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,18382.95,tpch,10
hudi,presto,tpch_2_q22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,1728.6,tpch,10
hudi,presto,tpch_2_q3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,1722.59,tpch,10
hudi,presto,tpch_2_q4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,1842.19,tpch,10
hudi,presto,tpch_2_q5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,6231.14,tpch,10
hudi,presto,tpch_2_q7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,17520.03,tpch,10
hudi,presto,tpch_2_q9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=24; query.max-memory-per-node=18; query.max-total-memory-per-node=18; task.concurrency=16; task.max-worker-threads=24,3841.09,tpch,10
hudi,presto,tpch_0_q12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,12848.84,tpch,10
hudi,presto,tpch_0_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,12603.29,tpch,10
hudi,presto,tpch_0_q15,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2535.99,tpch,10
hudi,presto,tpch_0_q18,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2354.72,tpch,10
hudi,presto,tpch_0_q2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,17856.95,tpch,10
hudi,presto,tpch_0_q20,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4418.7,tpch,10
hudi,presto,tpch_0_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,15267.69,tpch,10
hudi,presto,tpch_0_q3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,20717.38,tpch,10
hudi,presto,tpch_0_q6,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2053.47,tpch,10
hudi,presto,tpch_0_q8,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,4593.55,tpch,10
hudi,presto,tpch_0_q9,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8137.82,tpch,10
hudi,presto,tpch_1_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3523.03,tpch,10
hudi,presto,tpch_1_q10,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,22890.75,tpch,10
hudi,presto,tpch_1_q12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,7370.58,tpch,10
hudi,presto,tpch_1_q13,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5767.53,tpch,10
hudi,presto,tpch_1_q16,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,26341.43,tpch,10
hudi,presto,tpch_1_q17,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6787.54,tpch,10
hudi,presto,tpch_1_q18,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3446.78,tpch,10
hudi,presto,tpch_1_q19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,19680.27,tpch,10
hudi,presto,tpch_1_q2,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,9813.21,tpch,10
hudi,presto,tpch_1_q20,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,17588.92,tpch,10
hudi,presto,tpch_1_q3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,15218.04,tpch,10
hudi,presto,tpch_1_q4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3651.42,tpch,10
hudi,presto,tpch_1_q5,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8364.62,tpch,10
hudi,presto,tpch_1_q7,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,24279.15,tpch,10
hudi,presto,tpch_1_q8,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,8805.69,tpch,10
hudi,presto,tpch_1_q9,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,11526.76,tpch,10
hudi,presto,tpch_2_q1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,10777.33,tpch,10
hudi,presto,tpch_2_q11,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,6215.33,tpch,10
hudi,presto,tpch_2_q12,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1772.51,tpch,10
hudi,presto,tpch_2_q14,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3402.55,tpch,10
hudi,presto,tpch_2_q19,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,5054.36,tpch,10
hudi,presto,tpch_2_q20,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,9713.82,tpch,10
hudi,presto,tpch_2_q21,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,12423.25,tpch,10
hudi,presto,tpch_2_q22,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,2174.07,tpch,10
hudi,presto,tpch_2_q3,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1654.27,tpch,10
hudi,presto,tpch_2_q4,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,1897.76,tpch,10
hudi,presto,tpch_2_q5,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=256; query.max-memory=24; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,3105.48,tpch,10
