datalake,engine,query name,conf,latency,benchmark,sf
hudi,spark,tpcds_q50,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7042.92,tpcds,10
hudi,spark,tpcds_q51,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,10622.48,tpcds,10
hudi,spark,tpcds_q52,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5842.33,tpcds,10
hudi,spark,tpcds_q53,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4851.93,tpcds,10
hudi,spark,tpcds_q55,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2496.96,tpcds,10
hudi,spark,tpcds_q57,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1536.15,tpcds,10
hudi,spark,tpcds_q59,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4069.11,tpcds,10
hudi,spark,tpcds_q62,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1997.23,tpcds,10
hudi,spark,tpcds_q63,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5834.38,tpcds,10
hudi,spark,tpcds_q65,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,11026.47,tpcds,10
hudi,spark,tpcds_q66,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2441.79,tpcds,10
hudi,spark,tpcds_q67,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5509.34,tpcds,10
hudi,spark,tpcds_q68,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1641.7,tpcds,10
hudi,spark,tpcds_q69,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2737.47,tpcds,10
hudi,spark,tpcds_q70,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1626.93,tpcds,10
hudi,spark,tpcds_q71,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2386.14,tpcds,10
hudi,spark,tpcds_q72,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2841.07,tpcds,10
hudi,spark,tpcds_q74,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,13537.68,tpcds,10
hudi,spark,tpcds_q75,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3108.87,tpcds,10
hudi,spark,tpcds_q76,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2878.47,tpcds,10
hudi,spark,tpcds_q77,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6915.16,tpcds,10
hudi,spark,tpcds_q79,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1517.95,tpcds,10
hudi,spark,tpcds_q8,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5712.38,tpcds,10
hudi,spark,tpcds_q80,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4183.87,tpcds,10
hudi,spark,tpcds_q81,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2382.16,tpcds,10
hudi,spark,tpcds_q83,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3056.28,tpcds,10
hudi,spark,tpcds_q85,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2638.94,tpcds,10
hudi,spark,tpcds_q86,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2624.02,tpcds,10
hudi,spark,tpcds_q88,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7680.09,tpcds,10
hudi,spark,tpcds_q9,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,12088.09,tpcds,10
hudi,spark,tpcds_q91,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4374.94,tpcds,10
hudi,spark,tpcds_q92,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4501.37,tpcds,10
hudi,spark,tpcds_q93,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1699.68,tpcds,10
hudi,spark,tpcds_q94,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7031.42,tpcds,10
hudi,spark,tpcds_q96,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1517.68,tpcds,10
hudi,spark,tpcds_q97,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4867.71,tpcds,10
hudi,spark,tpcds_q98,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,13336.85,tpcds,10
hudi,spark,tpcds_q_02,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3269.99,tpcds,10
hudi,spark,tpcds_q_03,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,8119.17,tpcds,10
hudi,spark,tpcds_q_05,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3817.38,tpcds,10
hudi,spark,tpcds_q_06,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,9174.58,tpcds,10
hudi,spark,tpcds_q_07,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,11499.41,tpcds,10
hudi,spark,tpcds_q_08,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7584.93,tpcds,10
hudi,spark,tpcds_q_09,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4620.75,tpcds,10
hudi,spark,tpcds_q_14,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6864.92,tpcds,10
hudi,spark,tpcds_q_15,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3417.99,tpcds,10
hudi,spark,tpcds_q_17,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,11513.79,tpcds,10
hudi,spark,tpcds_q_18,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2554.53,tpcds,10
hudi,spark,tpcds_q_19,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3251.85,tpcds,10
hudi,spark,tpcds_q_21,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3250.04,tpcds,10
hudi,spark,tpcds_q_23,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7703.34,tpcds,10
hudi,spark,tpcds_q_24,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3272.92,tpcds,10
hudi,spark,tpcds_q_25,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7348.74,tpcds,10
hudi,spark,tpcds_q_27,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5005.8,tpcds,10
hudi,spark,tpcds_ssb_flat_queries,spark.executor.memory=6g; spark.executor.cores=6; spark.executor.instances=1; spark.driver.memory=6g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4115.99,tpcds,10
hudi,spark,tpcds_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2037.0,tpcds,10
hudi,spark,tpcds_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,891.0,tpcds,10
hudi,spark,tpcds_q1,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,839.0,tpcds,10
hudi,spark,tpcds_q1,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1045.0,tpcds,10
hudi,spark,tpcds_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,887.0,tpcds,10
hudi,spark,tpcds_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,840.0,tpcds,10
hudi,spark,tpcds_q1,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,853.0,tpcds,10
hudi,spark,tpcds_q1,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,854.0,tpcds,10
hudi,spark,tpcds_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,941.0,tpcds,10
hudi,spark,tpcds_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,860.0,tpcds,10
hudi,spark,tpcds_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,907.0,tpcds,10
hudi,spark,tpcds_q1,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,875.0,tpcds,10
hudi,spark,tpcds_q1,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1109.0,tpcds,10
hudi,spark,tpcds_q1,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,845.0,tpcds,10
hudi,spark,tpcds_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2283.0,tpcds,10
hudi,spark,tpcds_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1247.0,tpcds,10
hudi,spark,tpcds_q10,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3004.0,tpcds,10
hudi,spark,tpcds_q10,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2224.0,tpcds,10
hudi,spark,tpcds_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1717.0,tpcds,10
hudi,spark,tpcds_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2948.0,tpcds,10
hudi,spark,tpcds_q10,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2211.0,tpcds,10
hudi,spark,tpcds_q10,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1532.0,tpcds,10
hudi,spark,tpcds_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3008.0,tpcds,10
hudi,spark,tpcds_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,2288.0,tpcds,10
hudi,spark,tpcds_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1978.0,tpcds,10
hudi,spark,tpcds_q10,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1736.0,tpcds,10
hudi,spark,tpcds_q10,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3017.0,tpcds,10
hudi,spark,tpcds_q10,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1712.0,tpcds,10
hudi,spark,tpcds_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,2885.0,tpcds,10
hudi,spark,tpcds_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,3364.0,tpcds,10
hudi,spark,tpcds_q13,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,3358.0,tpcds,10
hudi,spark,tpcds_q13,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2773.0,tpcds,10
hudi,spark,tpcds_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2858.0,tpcds,10
hudi,spark,tpcds_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3383.0,tpcds,10
hudi,spark,tpcds_q13,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,3641.0,tpcds,10
hudi,spark,tpcds_q13,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2721.0,tpcds,10
hudi,spark,tpcds_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,3363.0,tpcds,10
hudi,spark,tpcds_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3126.0,tpcds,10
hudi,spark,tpcds_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,3591.0,tpcds,10
hudi,spark,tpcds_q13,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2678.0,tpcds,10
hudi,spark,tpcds_q13,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,3491.0,tpcds,10
hudi,spark,tpcds_q13,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,3118.0,tpcds,10
hudi,spark,tpcds_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,775.0,tpcds,10
hudi,spark,tpcds_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,938.0,tpcds,10
hudi,spark,tpcds_q15,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,901.0,tpcds,10
hudi,spark,tpcds_q15,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,853.0,tpcds,10
hudi,spark,tpcds_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,737.0,tpcds,10
hudi,spark,tpcds_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,825.0,tpcds,10
hudi,spark,tpcds_q15,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,775.0,tpcds,10
hudi,spark,tpcds_q15,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,834.0,tpcds,10
hudi,spark,tpcds_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,752.0,tpcds,10
hudi,spark,tpcds_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,791.0,tpcds,10
hudi,spark,tpcds_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,767.0,tpcds,10
hudi,spark,tpcds_q15,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,774.0,tpcds,10
hudi,spark,tpcds_q15,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,879.0,tpcds,10
hudi,spark,tpcds_q15,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,701.0,tpcds,10
hudi,spark,tpcds_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,4530.0,tpcds,10
hudi,spark,tpcds_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,2051.0,tpcds,10
hudi,spark,tpcds_q17,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1935.0,tpcds,10
hudi,spark,tpcds_q17,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,2576.0,tpcds,10
hudi,spark,tpcds_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,2023.0,tpcds,10
hudi,spark,tpcds_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,2349.0,tpcds,10
hudi,spark,tpcds_q17,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1971.0,tpcds,10
hudi,spark,tpcds_q17,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,2180.0,tpcds,10
hudi,spark,tpcds_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,2305.0,tpcds,10
hudi,spark,tpcds_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1842.0,tpcds,10
hudi,spark,tpcds_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1821.0,tpcds,10
hudi,spark,tpcds_q17,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,2073.0,tpcds,10
hudi,spark,tpcds_q17,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,2790.0,tpcds,10
hudi,spark,tpcds_q17,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1859.0,tpcds,10
hudi,spark,tpcds_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,1727.0,tpcds,10
hudi,spark,tpcds_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,1527.0,tpcds,10
hudi,spark,tpcds_q18,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,1774.0,tpcds,10
hudi,spark,tpcds_q18,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,1812.0,tpcds,10
hudi,spark,tpcds_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;1,1606.0,tpcds,10
hudi,spark,tpcds_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1774.0,tpcds,10
hudi,spark,tpcds_q18,193.0;28.0;28.0;32.0;30.0;408.0|0;1;0,1624.0,tpcds,10
hudi,spark,tpcds_q18,193.0;28.0;28.0;32.0;30.0;408.0|1;0;1,1615.0,tpcds,10
hudi,spark,tpcds_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;0,1659.0,tpcds,10
hudi,spark,tpcds_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1593.0,tpcds,10
hudi,spark,tpcds_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;1;0,1597.0,tpcds,10
hudi,spark,tpcds_q18,26.0;35.0;39.0;16.0;18.0;1848.0|1;0;1,1504.0,tpcds,10
hudi,spark,tpcds_q18,98.0;15.0;9.0;16.0;13.0;1178.0|0;1;0,1944.0,tpcds,10
hudi,spark,tpcds_q18,98.0;15.0;9.0;16.0;13.0;1178.0|1;0;1,1689.0,tpcds,10
hudi,spark,tpcds_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;1,865.0,tpcds,10
hudi,spark,tpcds_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;1;0,715.0,tpcds,10
hudi,spark,tpcds_q19,20.0;18.0;18.0;16.0;16.0;256.0|0;0;1,701.0,tpcds,10
hudi,spark,tpcds_q19,20.0;18.0;18.0;16.0;16.0;256.0|1;0;0,828.0,tpcds,10
