datalake,engine,query name,conf,latency,benchmark,sf
iceberg,spark,tpcds_q98,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1778.55,tpcds,10
iceberg,spark,tpcds_q_02,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,4706.34,tpcds,10
iceberg,spark,tpcds_q_03,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,5855.69,tpcds,10
iceberg,spark,tpcds_q_05,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,8226.18,tpcds,10
iceberg,spark,tpcds_q_06,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,11570.95,tpcds,10
iceberg,spark,tpcds_q_07,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1730.42,tpcds,10
iceberg,spark,tpcds_q_08,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3417.72,tpcds,10
iceberg,spark,tpcds_q_09,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,3928.71,tpcds,10
iceberg,spark,tpcds_q_14,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,11505.82,tpcds,10
iceberg,spark,tpcds_q_15,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1554.45,tpcds,10
iceberg,spark,tpcds_q_17,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2221.64,tpcds,10
iceberg,spark,tpcds_q_18,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,2341.07,tpcds,10
iceberg,spark,tpcds_q_19,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,7970.28,tpcds,10
iceberg,spark,tpcds_q_21,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1500.88,tpcds,10
iceberg,spark,tpcds_q_23,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,11489.74,tpcds,10
iceberg,spark,tpcds_q_24,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1500.88,tpcds,10
iceberg,spark,tpcds_q_25,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,6586.94,tpcds,10
iceberg,spark,tpcds_q_27,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1683.09,tpcds,10
iceberg,spark,tpcds_ssb_flat_queries,spark.executor.memory=4g; spark.executor.cores=8; spark.executor.instances=1; spark.driver.memory=4g; spark.sql.shuffle.partitions=8; spark.sql.files.maxPartitionBytes=128m,1654.39,tpcds,10
iceberg,spark,tpcds_merged,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4303.65,tpcds,10
iceberg,spark,tpcds_q1,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5467.32,tpcds,10
iceberg,spark,tpcds_q10,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5975.35,tpcds,10
iceberg,spark,tpcds_q11,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3388.41,tpcds,10
iceberg,spark,tpcds_q13,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2223.29,tpcds,10
iceberg,spark,tpcds_q14_a,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3721.94,tpcds,10
iceberg,spark,tpcds_q14_b,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2337.79,tpcds,10
iceberg,spark,tpcds_q14a,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3031.08,tpcds,10
iceberg,spark,tpcds_q17,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2243.96,tpcds,10
iceberg,spark,tpcds_q2,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3819.16,tpcds,10
iceberg,spark,tpcds_q22,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,20398.24,tpcds,10
iceberg,spark,tpcds_q23_a,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4396.76,tpcds,10
iceberg,spark,tpcds_q23_b,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4087.01,tpcds,10
iceberg,spark,tpcds_q24,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3248.78,tpcds,10
iceberg,spark,tpcds_q24_a,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6069.66,tpcds,10
iceberg,spark,tpcds_q24b,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5873.78,tpcds,10
iceberg,spark,tpcds_q25,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2951.78,tpcds,10
iceberg,spark,tpcds_q26,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4162.6,tpcds,10
iceberg,spark,tpcds_q27,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2834.92,tpcds,10
iceberg,spark,tpcds_q28,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3863.35,tpcds,10
iceberg,spark,tpcds_q33,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7353.04,tpcds,10
iceberg,spark,tpcds_q36,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4087.57,tpcds,10
iceberg,spark,tpcds_q37,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7218.64,tpcds,10
iceberg,spark,tpcds_q38,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6967.71,tpcds,10
iceberg,spark,tpcds_q39,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2628.84,tpcds,10
iceberg,spark,tpcds_q39_a,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5342.03,tpcds,10
iceberg,spark,tpcds_q39b,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5291.53,tpcds,10
iceberg,spark,tpcds_q40,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4107.06,tpcds,10
iceberg,spark,tpcds_q41,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5709.35,tpcds,10
iceberg,spark,tpcds_q45,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2128.36,tpcds,10
iceberg,spark,tpcds_q47,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4098.71,tpcds,10
iceberg,spark,tpcds_q49,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6421.06,tpcds,10
iceberg,spark,tpcds_q5,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3518.12,tpcds,10
iceberg,spark,tpcds_q50,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6235.6,tpcds,10
iceberg,spark,tpcds_q51,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,39380.66,tpcds,10
iceberg,spark,tpcds_q52,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3289.77,tpcds,10
iceberg,spark,tpcds_q53,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2621.81,tpcds,10
iceberg,spark,tpcds_q55,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4716.98,tpcds,10
iceberg,spark,tpcds_q57,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3828.17,tpcds,10
iceberg,spark,tpcds_q59,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4739.91,tpcds,10
iceberg,spark,tpcds_q62,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4400.7,tpcds,10
iceberg,spark,tpcds_q63,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5282.2,tpcds,10
iceberg,spark,tpcds_q65,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3038.84,tpcds,10
iceberg,spark,tpcds_q66,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,1708.18,tpcds,10
iceberg,spark,tpcds_q67,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4820.79,tpcds,10
iceberg,spark,tpcds_q68,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4898.19,tpcds,10
iceberg,spark,tpcds_q69,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3305.73,tpcds,10
iceberg,spark,tpcds_q70,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2983.33,tpcds,10
iceberg,spark,tpcds_q71,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2450.89,tpcds,10
iceberg,spark,tpcds_q72,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2289.67,tpcds,10
iceberg,spark,tpcds_q74,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2483.99,tpcds,10
iceberg,spark,tpcds_q75,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3556.16,tpcds,10
iceberg,spark,tpcds_q76,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4780.04,tpcds,10
iceberg,spark,tpcds_q77,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,7476.82,tpcds,10
iceberg,spark,tpcds_q79,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2203.72,tpcds,10
iceberg,spark,tpcds_q8,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3936.37,tpcds,10
iceberg,spark,tpcds_q80,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,6457.16,tpcds,10
iceberg,spark,tpcds_q81,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3278.65,tpcds,10
iceberg,spark,tpcds_q83,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3280.15,tpcds,10
iceberg,spark,tpcds_q85,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,4194.68,tpcds,10
iceberg,spark,tpcds_q86,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2720.35,tpcds,10
iceberg,spark,tpcds_q88,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3995.48,tpcds,10
iceberg,spark,tpcds_q9,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2224.15,tpcds,10
iceberg,spark,tpcds_q91,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,3478.42,tpcds,10
iceberg,spark,tpcds_q92,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,2229.46,tpcds,10
iceberg,spark,tpcds_q93,spark.executor.memory=2g; spark.executor.cores=6; spark.executor.instances=2; spark.driver.memory=8g; spark.sql.shuffle.partitions=32; spark.sql.files.maxPartitionBytes=512m,5539.71,tpcds,10
