datalake,engine,query name,conf,latency,benchmark,sf
delta,trino,query89,16.4;250.9;17.3;20.1;17.0;15.9,31961.32,tpcds,100
delta,trino,query9,16.4;250.9;17.3;20.1;17.0;15.9,35266.33,tpcds,100
delta,trino,query90,16.4;250.9;17.3;20.1;17.0;15.9,30163.68,tpcds,100
delta,trino,query91,16.4;250.9;17.3;20.1;17.0;15.9,35119.22,tpcds,100
delta,trino,query93,16.4;250.9;17.3;20.1;17.0;15.9,32856.0,tpcds,100
delta,trino,query96,16.4;250.9;17.3;20.1;17.0;15.9,34068.98,tpcds,100
delta,trino,query97,16.4;250.9;17.3;20.1;17.0;15.9,32061.1,tpcds,100
delta,trino,query1,20.0;280.7;18.5;17.2;16.6;17.3,12328.49,tpcds,100
delta,trino,query10,20.0;280.7;18.5;17.2;16.6;17.3,13993.66,tpcds,100
delta,trino,query11,20.0;280.7;18.5;17.2;16.6;17.3,29372.46,tpcds,100
delta,trino,query13,20.0;280.7;18.5;17.2;16.6;17.3,47602.34,tpcds,100
delta,trino,query14_a,20.0;280.7;18.5;17.2;16.6;17.3,26127.29,tpcds,100
delta,trino,query14_b,20.0;280.7;18.5;17.2;16.6;17.3,33304.56,tpcds,100
delta,trino,query15,20.0;280.7;18.5;17.2;16.6;17.3,15687.28,tpcds,100
delta,trino,query17,20.0;280.7;18.5;17.2;16.6;17.3,66601.84,tpcds,100
delta,trino,query18,20.0;280.7;18.5;17.2;16.6;17.3,45801.87,tpcds,100
delta,trino,query19,20.0;280.7;18.5;17.2;16.6;17.3,31940.69,tpcds,100
delta,trino,query2,20.0;280.7;18.5;17.2;16.6;17.3,14809.58,tpcds,100
delta,trino,query22,20.0;280.7;18.5;17.2;16.6;17.3,62836.99,tpcds,100
delta,trino,query23_a,20.0;280.7;18.5;17.2;16.6;17.3,25433.06,tpcds,100
delta,trino,query23_b,20.0;280.7;18.5;17.2;16.6;17.3,31840.72,tpcds,100
delta,trino,query24_a,20.0;280.7;18.5;17.2;16.6;17.3,33138.65,tpcds,100
delta,trino,query24_b,20.0;280.7;18.5;17.2;16.6;17.3,29824.2,tpcds,100
delta,trino,query25,20.0;280.7;18.5;17.2;16.6;17.3,58098.53,tpcds,100
delta,trino,query26,20.0;280.7;18.5;17.2;16.6;17.3,37036.13,tpcds,100
delta,trino,query27,20.0;280.7;18.5;17.2;16.6;17.3,56214.56,tpcds,100
delta,trino,query28,20.0;280.7;18.5;17.2;16.6;17.3,58509.71,tpcds,100
delta,trino,query29,20.0;280.7;18.5;17.2;16.6;17.3,57131.57,tpcds,100
delta,trino,query3,20.0;280.7;18.5;17.2;16.6;17.3,22657.13,tpcds,100
delta,trino,query31,20.0;280.7;18.5;17.2;16.6;17.3,47851.43,tpcds,100
delta,trino,query33,20.0;280.7;18.5;17.2;16.6;17.3,51480.61,tpcds,100
delta,trino,query34,20.0;280.7;18.5;17.2;16.6;17.3,9882.69,tpcds,100
delta,trino,query35,20.0;280.7;18.5;17.2;16.6;17.3,9257.69,tpcds,100
delta,trino,query36,20.0;280.7;18.5;17.2;16.6;17.3,17556.57,tpcds,100
delta,trino,query38,20.0;280.7;18.5;17.2;16.6;17.3,11053.28,tpcds,100
delta,trino,query39_a,20.0;280.7;18.5;17.2;16.6;17.3,31934.34,tpcds,100
delta,trino,query39_b,20.0;280.7;18.5;17.2;16.6;17.3,33525.97,tpcds,100
delta,trino,query4,20.0;280.7;18.5;17.2;16.6;17.3,29136.84,tpcds,100
delta,trino,query42,20.0;280.7;18.5;17.2;16.6;17.3,8773.94,tpcds,100
delta,trino,query43,20.0;280.7;18.5;17.2;16.6;17.3,10070.55,tpcds,100
delta,trino,query45,20.0;280.7;18.5;17.2;16.6;17.3,27591.48,tpcds,100
delta,trino,query46,20.0;280.7;18.5;17.2;16.6;17.3,31723.04,tpcds,100
delta,trino,query47,20.0;280.7;18.5;17.2;16.6;17.3,27192.81,tpcds,100
delta,trino,query48,20.0;280.7;18.5;17.2;16.6;17.3,32211.76,tpcds,100
delta,trino,query49,20.0;280.7;18.5;17.2;16.6;17.3,34254.16,tpcds,100
delta,trino,query51,20.0;280.7;18.5;17.2;16.6;17.3,35763.29,tpcds,100
delta,trino,query52,20.0;280.7;18.5;17.2;16.6;17.3,34435.36,tpcds,100
delta,trino,query53,20.0;280.7;18.5;17.2;16.6;17.3,31119.08,tpcds,100
delta,trino,query54,20.0;280.7;18.5;17.2;16.6;17.3,28709.14,tpcds,100
delta,trino,query55,20.0;280.7;18.5;17.2;16.6;17.3,33423.3,tpcds,100
delta,trino,query56,20.0;280.7;18.5;17.2;16.6;17.3,30777.53,tpcds,100
delta,trino,query57,20.0;280.7;18.5;17.2;16.6;17.3,28974.4,tpcds,100
delta,trino,query58,20.0;280.7;18.5;17.2;16.6;17.3,30821.16,tpcds,100
delta,trino,query59,20.0;280.7;18.5;17.2;16.6;17.3,27620.49,tpcds,100
delta,trino,query6,20.0;280.7;18.5;17.2;16.6;17.3,30220.97,tpcds,100
delta,trino,query60,20.0;280.7;18.5;17.2;16.6;17.3,29277.6,tpcds,100
delta,trino,query61,20.0;280.7;18.5;17.2;16.6;17.3,26685.06,tpcds,100
delta,trino,query63,20.0;280.7;18.5;17.2;16.6;17.3,36387.81,tpcds,100
delta,trino,query64,20.0;280.7;18.5;17.2;16.6;17.3,29497.0,tpcds,100
delta,trino,query65,20.0;280.7;18.5;17.2;16.6;17.3,32785.64,tpcds,100
delta,trino,query66,20.0;280.7;18.5;17.2;16.6;17.3,30300.42,tpcds,100
delta,trino,query67,20.0;280.7;18.5;17.2;16.6;17.3,27201.58,tpcds,100
delta,trino,query68,20.0;280.7;18.5;17.2;16.6;17.3,37071.15,tpcds,100
delta,trino,query69,20.0;280.7;18.5;17.2;16.6;17.3,32996.87,tpcds,100
delta,trino,query7,20.0;280.7;18.5;17.2;16.6;17.3,28933.23,tpcds,100
delta,trino,query70,20.0;280.7;18.5;17.2;16.6;17.3,32810.59,tpcds,100
delta,trino,query71,20.0;280.7;18.5;17.2;16.6;17.3,25962.37,tpcds,100
delta,trino,query72,20.0;280.7;18.5;17.2;16.6;17.3,33028.8,tpcds,100
delta,trino,query73,20.0;280.7;18.5;17.2;16.6;17.3,29665.9,tpcds,100
delta,trino,query74,20.0;280.7;18.5;17.2;16.6;17.3,29571.41,tpcds,100
delta,trino,query75,20.0;280.7;18.5;17.2;16.6;17.3,29040.47,tpcds,100
delta,trino,query76,20.0;280.7;18.5;17.2;16.6;17.3,25687.31,tpcds,100
delta,trino,query78,20.0;280.7;18.5;17.2;16.6;17.3,30915.27,tpcds,100
delta,trino,query79,20.0;280.7;18.5;17.2;16.6;17.3,29582.19,tpcds,100
delta,trino,query8,20.0;280.7;18.5;17.2;16.6;17.3,31808.82,tpcds,100
delta,trino,query81,20.0;280.7;18.5;17.2;16.6;17.3,31638.31,tpcds,100
delta,trino,query83,20.0;280.7;18.5;17.2;16.6;17.3,29234.2,tpcds,100
delta,trino,query84,20.0;280.7;18.5;17.2;16.6;17.3,31600.32,tpcds,100
delta,trino,query85,20.0;280.7;18.5;17.2;16.6;17.3,31975.54,tpcds,100
delta,trino,query86,20.0;280.7;18.5;17.2;16.6;17.3,35433.22,tpcds,100
delta,trino,query87,20.0;280.7;18.5;17.2;16.6;17.3,29382.81,tpcds,100
delta,trino,query88,20.0;280.7;18.5;17.2;16.6;17.3,28389.81,tpcds,100
delta,trino,query89,20.0;280.7;18.5;17.2;16.6;17.3,33745.49,tpcds,100
delta,trino,query9,20.0;280.7;18.5;17.2;16.6;17.3,31510.5,tpcds,100
delta,trino,query90,20.0;280.7;18.5;17.2;16.6;17.3,31118.25,tpcds,100
delta,trino,query91,20.0;280.7;18.5;17.2;16.6;17.3,35077.32,tpcds,100
delta,trino,query93,20.0;280.7;18.5;17.2;16.6;17.3,34690.89,tpcds,100
delta,trino,query96,20.0;280.7;18.5;17.2;16.6;17.3,29614.88,tpcds,100
delta,trino,query97,20.0;280.7;18.5;17.2;16.6;17.3,31482.68,tpcds,100
delta,trino,query1,18.6;283.2;18.4;18.5;15.9;14.2,14684.26,tpcds,100
delta,trino,query10,18.6;283.2;18.4;18.5;15.9;14.2,13790.68,tpcds,100
delta,trino,query11,18.6;283.2;18.4;18.5;15.9;14.2,28112.27,tpcds,100
delta,trino,query13,18.6;283.2;18.4;18.5;15.9;14.2,49818.86,tpcds,100
delta,trino,query14_a,18.6;283.2;18.4;18.5;15.9;14.2,29148.06,tpcds,100
delta,trino,query14_b,18.6;283.2;18.4;18.5;15.9;14.2,33861.66,tpcds,100
delta,trino,query15,18.6;283.2;18.4;18.5;15.9;14.2,14773.36,tpcds,100
delta,trino,query17,18.6;283.2;18.4;18.5;15.9;14.2,70545.53,tpcds,100
delta,trino,query18,18.6;283.2;18.4;18.5;15.9;14.2,42809.35,tpcds,100
delta,trino,query19,18.6;283.2;18.4;18.5;15.9;14.2,29776.32,tpcds,100
delta,trino,query2,18.6;283.2;18.4;18.5;15.9;14.2,16735.98,tpcds,100
delta,trino,query22,18.6;283.2;18.4;18.5;15.9;14.2,57679.3,tpcds,100
delta,trino,query23_a,18.6;283.2;18.4;18.5;15.9;14.2,27056.25,tpcds,100
delta,trino,query23_b,18.6;283.2;18.4;18.5;15.9;14.2,32936.57,tpcds,100
delta,trino,query24_a,18.6;283.2;18.4;18.5;15.9;14.2,33709.67,tpcds,100
delta,trino,query24_b,18.6;283.2;18.4;18.5;15.9;14.2,32684.22,tpcds,100
delta,trino,query25,18.6;283.2;18.4;18.5;15.9;14.2,56230.56,tpcds,100
delta,trino,query26,18.6;283.2;18.4;18.5;15.9;14.2,38473.97,tpcds,100
delta,trino,query27,18.6;283.2;18.4;18.5;15.9;14.2,58587.45,tpcds,100
delta,trino,query28,18.6;283.2;18.4;18.5;15.9;14.2,63230.31,tpcds,100
delta,trino,query29,18.6;283.2;18.4;18.5;15.9;14.2,51951.07,tpcds,100
delta,trino,query3,18.6;283.2;18.4;18.5;15.9;14.2,22179.59,tpcds,100
delta,trino,query31,18.6;283.2;18.4;18.5;15.9;14.2,46997.47,tpcds,100
delta,trino,query33,18.6;283.2;18.4;18.5;15.9;14.2,59874.84,tpcds,100
delta,trino,query34,18.6;283.2;18.4;18.5;15.9;14.2,9958.56,tpcds,100
delta,trino,query35,18.6;283.2;18.4;18.5;15.9;14.2,8721.82,tpcds,100
delta,trino,query36,18.6;283.2;18.4;18.5;15.9;14.2,17923.94,tpcds,100
delta,trino,query38,18.6;283.2;18.4;18.5;15.9;14.2,11387.15,tpcds,100
delta,trino,query39_a,18.6;283.2;18.4;18.5;15.9;14.2,29913.59,tpcds,100
delta,trino,query39_b,18.6;283.2;18.4;18.5;15.9;14.2,36193.61,tpcds,100
delta,trino,query4,18.6;283.2;18.4;18.5;15.9;14.2,29176.33,tpcds,100
delta,trino,query42,18.6;283.2;18.4;18.5;15.9;14.2,7743.73,tpcds,100
delta,trino,query43,18.6;283.2;18.4;18.5;15.9;14.2,11413.71,tpcds,100
delta,trino,query45,18.6;283.2;18.4;18.5;15.9;14.2,30987.33,tpcds,100
delta,trino,query46,18.6;283.2;18.4;18.5;15.9;14.2,32074.29,tpcds,100
delta,trino,query47,18.6;283.2;18.4;18.5;15.9;14.2,30189.57,tpcds,100
delta,trino,query48,18.6;283.2;18.4;18.5;15.9;14.2,31667.83,tpcds,100
delta,trino,query49,18.6;283.2;18.4;18.5;15.9;14.2,32280.56,tpcds,100
delta,trino,query51,18.6;283.2;18.4;18.5;15.9;14.2,34874.94,tpcds,100
delta,trino,query52,18.6;283.2;18.4;18.5;15.9;14.2,34449.55,tpcds,100
delta,trino,query53,18.6;283.2;18.4;18.5;15.9;14.2,33759.95,tpcds,100
delta,trino,query54,18.6;283.2;18.4;18.5;15.9;14.2,28621.95,tpcds,100
delta,trino,query55,18.6;283.2;18.4;18.5;15.9;14.2,33391.06,tpcds,100
delta,trino,query56,18.6;283.2;18.4;18.5;15.9;14.2,35541.56,tpcds,100
delta,trino,query57,18.6;283.2;18.4;18.5;15.9;14.2,35017.49,tpcds,100
delta,trino,query58,18.6;283.2;18.4;18.5;15.9;14.2,27017.47,tpcds,100
delta,trino,query59,18.6;283.2;18.4;18.5;15.9;14.2,28758.47,tpcds,100
delta,trino,query6,18.6;283.2;18.4;18.5;15.9;14.2,29523.83,tpcds,100
delta,trino,query60,18.6;283.2;18.4;18.5;15.9;14.2,31524.64,tpcds,100
delta,trino,query61,18.6;283.2;18.4;18.5;15.9;14.2,29478.33,tpcds,100
delta,trino,query63,18.6;283.2;18.4;18.5;15.9;14.2,32431.16,tpcds,100
delta,trino,query64,18.6;283.2;18.4;18.5;15.9;14.2,29366.46,tpcds,100
delta,trino,query65,18.6;283.2;18.4;18.5;15.9;14.2,28818.22,tpcds,100
delta,trino,query66,18.6;283.2;18.4;18.5;15.9;14.2,31682.69,tpcds,100
delta,trino,query67,18.6;283.2;18.4;18.5;15.9;14.2,28560.05,tpcds,100
delta,trino,query68,18.6;283.2;18.4;18.5;15.9;14.2,31918.46,tpcds,100
delta,trino,query69,18.6;283.2;18.4;18.5;15.9;14.2,30128.75,tpcds,100
delta,trino,query7,18.6;283.2;18.4;18.5;15.9;14.2,33440.33,tpcds,100
delta,trino,query70,18.6;283.2;18.4;18.5;15.9;14.2,30860.16,tpcds,100
delta,trino,query71,18.6;283.2;18.4;18.5;15.9;14.2,30087.01,tpcds,100
delta,trino,query72,18.6;283.2;18.4;18.5;15.9;14.2,29497.83,tpcds,100
delta,trino,query73,18.6;283.2;18.4;18.5;15.9;14.2,33544.66,tpcds,100
delta,trino,query74,18.6;283.2;18.4;18.5;15.9;14.2,28943.63,tpcds,100
delta,trino,query75,18.6;283.2;18.4;18.5;15.9;14.2,30591.99,tpcds,100
delta,trino,query76,18.6;283.2;18.4;18.5;15.9;14.2,29358.48,tpcds,100
delta,trino,query78,18.6;283.2;18.4;18.5;15.9;14.2,27291.96,tpcds,100
delta,trino,query79,18.6;283.2;18.4;18.5;15.9;14.2,27917.71,tpcds,100
delta,trino,query8,18.6;283.2;18.4;18.5;15.9;14.2,35848.91,tpcds,100
delta,trino,query81,18.6;283.2;18.4;18.5;15.9;14.2,30256.12,tpcds,100
delta,trino,query83,18.6;283.2;18.4;18.5;15.9;14.2,31276.97,tpcds,100
delta,trino,query84,18.6;283.2;18.4;18.5;15.9;14.2,30194.48,tpcds,100
delta,trino,query85,18.6;283.2;18.4;18.5;15.9;14.2,30507.07,tpcds,100
delta,trino,query86,18.6;283.2;18.4;18.5;15.9;14.2,32258.08,tpcds,100
delta,trino,query87,18.6;283.2;18.4;18.5;15.9;14.2,31481.24,tpcds,100
delta,trino,query88,18.6;283.2;18.4;18.5;15.9;14.2,28357.22,tpcds,100
delta,trino,query89,18.6;283.2;18.4;18.5;15.9;14.2,29555.57,tpcds,100
delta,trino,query9,18.6;283.2;18.4;18.5;15.9;14.2,31916.56,tpcds,100
delta,trino,query90,18.6;283.2;18.4;18.5;15.9;14.2,30464.96,tpcds,100
delta,trino,query91,18.6;283.2;18.4;18.5;15.9;14.2,34402.99,tpcds,100
delta,trino,query93,18.6;283.2;18.4;18.5;15.9;14.2,29921.31,tpcds,100
delta,trino,query96,18.6;283.2;18.4;18.5;15.9;14.2,32538.37,tpcds,100
delta,trino,query97,18.6;283.2;18.4;18.5;15.9;14.2,31578.4,tpcds,100
delta,trino,query1,17.0;234.0;22.6;18.5;17.0;17.2,13066.17,tpcds,100
delta,trino,query10,17.0;234.0;22.6;18.5;17.0;17.2,15639.51,tpcds,100
delta,trino,query11,17.0;234.0;22.6;18.5;17.0;17.2,29527.61,tpcds,100
delta,trino,query13,17.0;234.0;22.6;18.5;17.0;17.2,45823.12,tpcds,100
delta,trino,query14_a,17.0;234.0;22.6;18.5;17.0;17.2,26250.52,tpcds,100
delta,trino,query14_b,17.0;234.0;22.6;18.5;17.0;17.2,36490.76,tpcds,100
delta,trino,query15,17.0;234.0;22.6;18.5;17.0;17.2,14331.17,tpcds,100
delta,trino,query17,17.0;234.0;22.6;18.5;17.0;17.2,69563.68,tpcds,100
delta,trino,query18,17.0;234.0;22.6;18.5;17.0;17.2,46995.76,tpcds,100
delta,trino,query19,17.0;234.0;22.6;18.5;17.0;17.2,30369.56,tpcds,100
delta,trino,query2,17.0;234.0;22.6;18.5;17.0;17.2,16430.42,tpcds,100
delta,trino,query22,17.0;234.0;22.6;18.5;17.0;17.2,61027.14,tpcds,100
delta,trino,query23_a,17.0;234.0;22.6;18.5;17.0;17.2,28287.16,tpcds,100
delta,trino,query23_b,17.0;234.0;22.6;18.5;17.0;17.2,29102.0,tpcds,100
delta,trino,query24_a,17.0;234.0;22.6;18.5;17.0;17.2,34376.51,tpcds,100
delta,trino,query24_b,17.0;234.0;22.6;18.5;17.0;17.2,31065.95,tpcds,100
delta,trino,query25,17.0;234.0;22.6;18.5;17.0;17.2,58728.85,tpcds,100
delta,trino,query26,17.0;234.0;22.6;18.5;17.0;17.2,41000.7,tpcds,100
delta,trino,query27,17.0;234.0;22.6;18.5;17.0;17.2,51455.16,tpcds,100
delta,trino,query28,17.0;234.0;22.6;18.5;17.0;17.2,62218.56,tpcds,100
delta,trino,query29,17.0;234.0;22.6;18.5;17.0;17.2,52012.21,tpcds,100
delta,trino,query3,17.0;234.0;22.6;18.5;17.0;17.2,20959.97,tpcds,100
delta,trino,query31,17.0;234.0;22.6;18.5;17.0;17.2,50180.76,tpcds,100
delta,trino,query33,17.0;234.0;22.6;18.5;17.0;17.2,52686.25,tpcds,100
delta,trino,query34,17.0;234.0;22.6;18.5;17.0;17.2,9935.09,tpcds,100
delta,trino,query35,17.0;234.0;22.6;18.5;17.0;17.2,10551.48,tpcds,100
delta,trino,query36,17.0;234.0;22.6;18.5;17.0;17.2,17013.63,tpcds,100
delta,trino,query38,17.0;234.0;22.6;18.5;17.0;17.2,10598.89,tpcds,100
delta,trino,query39_a,17.0;234.0;22.6;18.5;17.0;17.2,32501.54,tpcds,100
delta,trino,query39_b,17.0;234.0;22.6;18.5;17.0;17.2,33425.73,tpcds,100
delta,trino,query4,17.0;234.0;22.6;18.5;17.0;17.2,26306.15,tpcds,100
delta,trino,query42,17.0;234.0;22.6;18.5;17.0;17.2,9184.86,tpcds,100
delta,trino,query43,17.0;234.0;22.6;18.5;17.0;17.2,10029.55,tpcds,100
delta,trino,query45,17.0;234.0;22.6;18.5;17.0;17.2,30137.43,tpcds,100
delta,trino,query46,17.0;234.0;22.6;18.5;17.0;17.2,36739.49,tpcds,100
delta,trino,query47,17.0;234.0;22.6;18.5;17.0;17.2,29722.63,tpcds,100
delta,trino,query48,17.0;234.0;22.6;18.5;17.0;17.2,33085.09,tpcds,100
delta,trino,query49,17.0;234.0;22.6;18.5;17.0;17.2,34968.25,tpcds,100
delta,trino,query51,17.0;234.0;22.6;18.5;17.0;17.2,34296.1,tpcds,100
delta,trino,query52,17.0;234.0;22.6;18.5;17.0;17.2,31763.43,tpcds,100
delta,trino,query53,17.0;234.0;22.6;18.5;17.0;17.2,32607.51,tpcds,100
delta,trino,query54,17.0;234.0;22.6;18.5;17.0;17.2,26207.87,tpcds,100
delta,trino,query55,17.0;234.0;22.6;18.5;17.0;17.2,33612.48,tpcds,100
delta,trino,query56,17.0;234.0;22.6;18.5;17.0;17.2,34034.05,tpcds,100
delta,trino,query57,17.0;234.0;22.6;18.5;17.0;17.2,33553.64,tpcds,100
delta,trino,query58,17.0;234.0;22.6;18.5;17.0;17.2,26017.89,tpcds,100
delta,trino,query59,17.0;234.0;22.6;18.5;17.0;17.2,27439.57,tpcds,100
delta,trino,query6,17.0;234.0;22.6;18.5;17.0;17.2,34699.08,tpcds,100
delta,trino,query60,17.0;234.0;22.6;18.5;17.0;17.2,30581.95,tpcds,100
delta,trino,query61,17.0;234.0;22.6;18.5;17.0;17.2,29201.62,tpcds,100
delta,trino,query63,17.0;234.0;22.6;18.5;17.0;17.2,32242.8,tpcds,100
delta,trino,query64,17.0;234.0;22.6;18.5;17.0;17.2,31715.06,tpcds,100
delta,trino,query65,17.0;234.0;22.6;18.5;17.0;17.2,31250.21,tpcds,100
delta,trino,query66,17.0;234.0;22.6;18.5;17.0;17.2,31076.76,tpcds,100
delta,trino,query67,17.0;234.0;22.6;18.5;17.0;17.2,31768.05,tpcds,100
delta,trino,query68,17.0;234.0;22.6;18.5;17.0;17.2,32848.4,tpcds,100
delta,trino,query69,17.0;234.0;22.6;18.5;17.0;17.2,33823.97,tpcds,100
delta,trino,query7,17.0;234.0;22.6;18.5;17.0;17.2,29122.65,tpcds,100
delta,trino,query70,17.0;234.0;22.6;18.5;17.0;17.2,33882.41,tpcds,100
delta,trino,query71,17.0;234.0;22.6;18.5;17.0;17.2,29744.83,tpcds,100
delta,trino,query72,17.0;234.0;22.6;18.5;17.0;17.2,30735.05,tpcds,100
delta,trino,query73,17.0;234.0;22.6;18.5;17.0;17.2,32149.37,tpcds,100
delta,trino,query74,17.0;234.0;22.6;18.5;17.0;17.2,30487.49,tpcds,100
delta,trino,query75,17.0;234.0;22.6;18.5;17.0;17.2,29492.29,tpcds,100
delta,trino,query76,17.0;234.0;22.6;18.5;17.0;17.2,26641.73,tpcds,100
delta,trino,query78,17.0;234.0;22.6;18.5;17.0;17.2,26188.94,tpcds,100
delta,trino,query79,17.0;234.0;22.6;18.5;17.0;17.2,29424.81,tpcds,100
delta,trino,query8,17.0;234.0;22.6;18.5;17.0;17.2,31112.76,tpcds,100
delta,trino,query81,17.0;234.0;22.6;18.5;17.0;17.2,32269.5,tpcds,100
delta,trino,query83,17.0;234.0;22.6;18.5;17.0;17.2,26523.32,tpcds,100
delta,trino,query84,17.0;234.0;22.6;18.5;17.0;17.2,32218.01,tpcds,100
delta,trino,query85,17.0;234.0;22.6;18.5;17.0;17.2,33492.21,tpcds,100
delta,trino,query86,17.0;234.0;22.6;18.5;17.0;17.2,33908.13,tpcds,100
delta,trino,query87,17.0;234.0;22.6;18.5;17.0;17.2,35013.5,tpcds,100
delta,trino,query88,17.0;234.0;22.6;18.5;17.0;17.2,31032.4,tpcds,100
delta,trino,query89,17.0;234.0;22.6;18.5;17.0;17.2,30315.76,tpcds,100
delta,trino,query9,17.0;234.0;22.6;18.5;17.0;17.2,32127.16,tpcds,100
delta,trino,query90,17.0;234.0;22.6;18.5;17.0;17.2,27055.6,tpcds,100
delta,trino,query91,17.0;234.0;22.6;18.5;17.0;17.2,30931.42,tpcds,100
delta,trino,query93,17.0;234.0;22.6;18.5;17.0;17.2,31404.45,tpcds,100
delta,trino,query96,17.0;234.0;22.6;18.5;17.0;17.2,32487.34,tpcds,100
delta,trino,query97,17.0;234.0;22.6;18.5;17.0;17.2,32423.0,tpcds,100
delta,trino,query1,15.7;277.2;18.1;20.3;14.0;14.3,12339.95,tpcds,100
delta,trino,query10,15.7;277.2;18.1;20.3;14.0;14.3,13761.25,tpcds,100
delta,trino,query11,15.7;277.2;18.1;20.3;14.0;14.3,30302.32,tpcds,100
delta,trino,query13,15.7;277.2;18.1;20.3;14.0;14.3,50910.0,tpcds,100
delta,trino,query14_a,15.7;277.2;18.1;20.3;14.0;14.3,27359.47,tpcds,100
delta,trino,query14_b,15.7;277.2;18.1;20.3;14.0;14.3,34518.14,tpcds,100
delta,trino,query15,15.7;277.2;18.1;20.3;14.0;14.3,16098.54,tpcds,100
delta,trino,query17,15.7;277.2;18.1;20.3;14.0;14.3,67958.62,tpcds,100
delta,trino,query18,15.7;277.2;18.1;20.3;14.0;14.3,48028.3,tpcds,100
delta,trino,query19,15.7;277.2;18.1;20.3;14.0;14.3,31395.11,tpcds,100
delta,trino,query2,15.7;277.2;18.1;20.3;14.0;14.3,17435.33,tpcds,100
delta,trino,query22,15.7;277.2;18.1;20.3;14.0;14.3,62172.41,tpcds,100
